2014-12-31;2014357;362;
2014-12-30;2014356;786;
2014-12-29;2014355;950;
2014-12-28;2014354;069;
2014-12-27;2014353;355;
2014-12-26;2014352;060;
2014-12-25;2014351;688;
2014-12-24;2014350;266;
2014-12-23;2014349;661;
2014-12-22;2014348;168;
2014-12-21;2014347;982;
2014-12-20;2014346;204;
2014-12-19;2014345;512;
2014-12-18;2014344;097;
2014-12-17;2014343;687;
2014-12-16;2014342;976;
2014-12-15;2014341;711;
2014-12-14;2014340;129;
2014-12-13;2014339;589;
2014-12-12;2014338;398;
2014-12-11;2014337;662;
2014-12-10;2014336;753;
2014-12-09;2014335;901;
2014-12-08;2014334;394;
2014-12-07;2014333;695;
2014-12-06;2014332;666;
2014-12-05;2014331;713;
2014-12-04;2014330;780;
2014-12-03;2014329;359;
2014-12-02;2014328;543;
2014-12-01;2014327;354;
2014-11-30;2014326;881;
2014-11-29;2014325;037;
2014-11-28;2014324;589;
2014-11-27;2014323;826;
2014-11-26;2014322;969;
2014-11-25;2014321;652;
2014-11-24;2014320;236;
2014-11-23;2014319;696;
2014-11-22;2014318;594;
2014-11-21;2014317;059;
2014-11-20;2014316;371;
2014-11-19;2014315;153;
2014-11-18;2014314;795;
2014-11-17;2014313;402;
2014-11-16;2014312;377;
2014-11-15;2014311;296;
2014-11-14;2014310;489;
2014-11-13;2014309;382;
2014-11-12;2014308;180;
2014-11-11;2014307;296;
2014-11-10;2014306;131;
2014-11-09;2014305;004;
2014-11-08;2014304;750;
2014-11-07;2014303;078;
2014-11-06;2014302;862;
2014-11-05;2014301;524;
2014-11-04;2014300;290;
2014-11-03;2014299;532;
2014-11-02;2014298;280;
2014-11-01;2014297;888;
2014-10-31;2014296;399;
2014-10-30;2014295;794;
2014-10-29;2014294;815;
2014-10-28;2014293;359;
2014-10-27;2014292;841;
2014-10-26;2014291;488;
2014-10-25;2014290;433;
2014-10-24;2014289;048;
2014-10-23;2014288;245;
2014-10-22;2014287;275;
2014-10-21;2014286;988;
2014-10-20;2014285;826;
2014-10-19;2014284;018;
2014-10-18;2014283;343;
2014-10-17;2014282;590;
2014-10-16;2014281;794;
2014-10-15;2014280;131;
2014-10-14;2014279;592;
2014-10-13;2014278;739;
2014-10-12;2014277;513;
2014-10-11;2014276;497;
2014-10-10;2014275;286;
2014-10-09;2014274;475;
2014-10-08;2014273;585;
2014-10-07;2014272;417;
2014-10-06;2014271;770;
2014-10-05;2014270;658;
2014-10-04;2014269;032;
2014-10-03;2014268;740;
2014-10-02;2014267;149;
2014-10-01;2014266;506;
2014-09-30;2014265;459;
2014-09-29;2014264;107;
2014-09-28;2014263;857;
2014-09-27;2014262;219;
2014-09-26;2014261;412;
2014-09-25;2014260;366;
2014-09-24;2014259;110;
2014-09-23;2014258;452;
2014-09-22;2014257;666;
2014-09-21;2014256;771;
2014-09-20;2014255;691;
2014-09-19;2014254;924;
2014-09-18;2014253;441;
2014-09-17;2014252;557;
2014-09-16;2014251;421;
2014-09-15;2014250;177;
2014-09-14;2014249;810;
2014-09-13;2014248;441;
2014-09-12;2014247;229;
2014-09-11;2014246;222;
2014-09-10;2014245;619;
2014-09-09;2014244;302;
2014-09-08;2014243;799;
2014-09-07;2014242;245;
2014-09-06;2014241;858;
2014-09-05;2014240;864;
2014-09-04;2014239;724;
2014-09-03;2014238;419;
2014-09-02;2014237;685;
2014-09-01;2014236;841;
2014-08-31;2014235;748;
2014-08-30;2014234;071;
2014-08-29;2014233;921;
2014-08-28;2014232;614;
2014-08-27;2014231;463;
2014-08-26;2014230;083;
2014-08-25;2014229;474;
2014-08-24;2014228;243;
2014-08-23;2014227;326;
2014-08-22;2014226;193;
2014-08-21;2014225;792;
2014-08-20;2014224;696;
2014-08-19;2014223;804;
2014-08-18;2014222;504;
2014-08-17;2014221;272;
2014-08-16;2014220;449;
2014-08-15;2014219;295;
2014-08-14;2014218;808;
2014-08-13;2014217;137;
2014-08-12;2014216;033;
2014-08-11;2014215;609;
2014-08-10;2014214;214;
2014-08-09;2014213;775;
2014-08-08;2014212;056;
2014-08-07;2014211;205;
2014-08-06;2014210;405;
2014-08-05;2014209;712;
2014-08-04;2014208;778;
2014-08-03;2014207;147;
2014-08-02;2014206;906;
2014-08-01;2014205;907;
2014-07-31;2014204;564;
2014-07-30;2014203;411;
2014-07-29;2014202;475;
2014-07-28;2014201;834;
2014-07-27;2014200;025;
2014-07-26;2014199;251;
2014-07-25;2014198;893;
2014-07-24;2014197;974;
2014-07-23;2014196;460;
2014-07-22;2014195;840;
2014-07-21;2014194;046;
2014-07-20;2014193;513;
2014-07-19;2014192;539;
2014-07-18;2014191;757;
2014-07-17;2014190;537;
2014-07-16;2014189;550;
2014-07-15;2014188;302;
2014-07-14;2014187;326;
2014-07-13;2014186;605;
2014-07-12;2014185;452;
2014-07-11;2014184;523;
2014-07-10;2014183;774;
2014-07-09;2014182;753;
2014-07-08;2014181;727;
2014-07-07;2014180;759;
2014-07-06;2014179;264;
2014-07-05;2014178;909;
2014-07-04;2014177;580;
2014-07-03;2014176;034;
2014-07-02;2014175;691;
2014-07-01;2014174;409;
2014-06-30;2014173;888;
2014-06-29;2014172;959;
2014-06-28;2014171;630;
2014-06-27;2014170;257;
2014-06-26;2014169;104;
2014-06-25;2014168;198;
2014-06-24;2014167;765;
2014-06-23;2014166;099;
2014-06-22;2014165;152;
2014-06-21;2014164;993;
2014-06-20;2014163;302;
2014-06-19;2014162;729;
2014-06-18;2014161;550;
2014-06-17;2014160;928;
2014-06-16;2014159;090;
2014-06-15;2014158;370;
2014-06-14;2014157;079;
2014-06-13;2014156;159;
2014-06-12;2014155;213;
2014-06-11;2014154;268;
2014-06-10;2014153;308;
2014-06-09;2014152;028;
2014-06-08;2014151;987;
2014-06-07;2014150;028;
2014-06-06;2014149;689;
2014-06-05;2014148;295;
2014-06-04;2014147;142;
