2010-12-31;2010358;311;
2010-12-30;2010357;171;
2010-12-29;2010356;868;
2010-12-28;2010355;545;
2010-12-27;2010354;167;
2010-12-26;2010353;169;
2010-12-25;2010352;112;
2010-12-24;2010351;572;
2010-12-23;2010350;890;
2010-12-22;2010349;670;
2010-12-21;2010348;484;
2010-12-20;2010347;322;
2010-12-19;2010346;383;
2010-12-18;2010345;741;
2010-12-17;2010344;332;
2010-12-16;2010343;168;
2010-12-15;2010342;376;
2010-12-14;2010341;943;
2010-12-13;2010340;094;
2010-12-12;2010339;599;
2010-12-11;2010338;754;
2010-12-10;2010337;895;
2010-12-09;2010336;878;
2010-12-08;2010335;655;
2010-12-07;2010334;354;
2010-12-06;2010333;867;
2010-12-05;2010332;424;
2010-12-04;2010331;443;
2010-12-03;2010330;681;
2010-12-02;2010329;366;
2010-12-01;2010328;853;
2010-11-30;2010327;376;
2010-11-29;2010326;159;
2010-11-28;2010325;846;
2010-11-27;2010324;127;
2010-11-26;2010323;474;
2010-11-25;2010322;840;
2010-11-24;2010321;027;
2010-11-23;2010320;283;
2010-11-22;2010319;733;
2010-11-21;2010318;454;
2010-11-20;2010317;182;
2010-11-19;2010316;329;
2010-11-18;2010315;055;
2010-11-17;2010314;675;
2010-11-16;2010313;878;
2010-11-15;2010312;138;
2010-11-14;2010311;598;
2010-11-13;2010310;387;
2010-11-12;2010309;026;
2010-11-11;2010308;232;
2010-11-10;2010307;219;
2010-11-09;2010306;405;
2010-11-08;2010305;937;
2010-11-07;2010304;332;
2010-11-06;2010303;070;
2010-11-05;2010302;091;
2010-11-04;2010301;356;
2010-11-03;2010300;596;
2010-11-02;2010299;225;
2010-11-01;2010298;786;
2010-10-31;2010297;520;
2010-10-30;2010296;448;
2010-10-29;2010295;238;
2010-10-28;2010294;040;
2010-10-27;2010293;129;
2010-10-26;2010292;122;
2010-10-25;2010291;150;
2010-10-24;2010290;399;
2010-10-23;2010289;134;
2010-10-22;2010288;460;
2010-10-21;2010287;167;
2010-10-20;2010286;960;
2010-10-19;2010285;747;
2010-10-18;2010284;210;
2010-10-17;2010283;047;
2010-10-16;2010282;538;
2010-10-15;2010281;273;
2010-10-14;2010280;152;
2010-10-13;2010279;685;
2010-10-12;2010278;188;
2010-10-11;2010277;623;
2010-10-10;2010276;280;
2010-10-09;2010275;680;
2010-10-08;2010274;411;
2010-10-07;2010273;772;
2010-10-06;2010272;670;
2010-10-05;2010271;521;
2010-10-04;2010270;117;
2010-10-03;2010269;163;
2010-10-02;2010268;593;
2010-10-01;2010267;703;
2010-09-30;2010266;235;
2010-09-29;2010265;846;
2010-09-28;2010264;445;
2010-09-27;2010263;425;
2010-09-26;2010262;185;
2010-09-25;2010261;333;
2010-09-24;2010260;881;
2010-09-23;2010259;243;
2010-09-22;2010258;958;
2010-09-21;2010257;969;
2010-09-20;2010256;179;
2010-09-19;2010255;971;
2010-09-18;2010254;358;
2010-09-17;2010253;675;
2010-09-16;2010252;299;
2010-09-15;2010251;698;
2010-09-14;2010250;082;
2010-09-13;2010249;695;
2010-09-12;2010248;204;
2010-09-11;2010247;885;
2010-09-10;2010246;530;
2010-09-09;2010245;484;
2010-09-08;2010244;482;
2010-09-07;2010243;488;
2010-09-06;2010242;095;
2010-09-05;2010241;251;
2010-09-04;2010240;331;
2010-09-03;2010239;414;
2010-09-02;2010238;687;
2010-09-01;2010237;903;
2010-08-31;2010236;173;
2010-08-30;2010235;300;
2010-08-29;2010234;379;
2010-08-28;2010233;534;
2010-08-27;2010232;195;
2010-08-26;2010231;066;
2010-08-25;2010230;854;
2010-08-24;2010229;676;
2010-08-23;2010228;947;
2010-08-22;2010227;239;
2010-08-21;2010226;504;
2010-08-20;2010225;997;
2010-08-19;2010224;674;
2010-08-18;2010223;574;
2010-08-17;2010222;140;
2010-08-16;2010221;683;
2010-08-15;2010220;295;
2010-08-14;2010219;685;
2010-08-13;2010218;245;
2010-08-12;2010217;893;
2010-08-11;2010216;824;
2010-08-10;2010215;667;
2010-08-09;2010214;124;
2010-08-08;2010213;391;
2010-08-07;2010212;785;
2010-08-06;2010211;932;
2010-08-05;2010210;809;
2010-08-04;2010209;081;
2010-08-03;2010208;467;
2010-08-02;2010207;828;
2010-08-01;2010206;353;
2010-07-31;2010205;047;
2010-07-30;2010204;036;
2010-07-29;2010203;106;
2010-07-28;2010202;053;
2010-07-27;2010201;180;
2010-07-26;2010200;206;
2010-07-25;2010199;988;
2010-07-24;2010198;466;
2010-07-23;2010197;778;
2010-07-22;2010196;052;
2010-07-21;2010195;804;
2010-07-20;2010194;148;
2010-07-19;2010193;111;
2010-07-18;2010192;613;
2010-07-17;2010191;353;
2010-07-16;2010190;757;
2010-07-15;2010189;918;
2010-07-14;2010188;681;
2010-07-13;2010187;415;
2010-07-12;2010186;284;
2010-07-11;2010185;135;
2010-07-10;2010184;820;
2010-07-09;2010183;337;
2010-07-08;2010182;947;
2010-07-07;2010181;806;
2010-07-06;2010180;088;
2010-07-05;2010179;519;
2010-07-04;2010178;356;
2010-07-03;2010177;194;
2010-07-02;2010176;770;
2010-07-01;2010175;569;
2010-06-30;2010174;841;
2010-06-29;2010173;406;
2010-06-28;2010172;239;
2010-06-27;2010171;808;
2010-06-26;2010170;739;
2010-06-25;2010169;844;
2010-06-24;2010168;677;
2010-06-23;2010167;094;
2010-06-22;2010166;786;
2010-06-21;2010165;842;
2010-06-20;2010164;684;
2010-06-19;2010163;134;
2010-06-18;2010162;013;
2010-06-17;2010161;637;
2010-06-16;2010160;878;
2010-06-15;2010159;644;
2010-06-14;2010158;480;
2010-06-13;2010157;708;
2010-06-12;2010156;138;
2010-06-11;2010155;331;
2010-06-10;2010154;069;
2010-06-09;2010153;006;
2010-06-08;2010152;997;
2010-06-07;2010151;309;
2010-06-06;2010150;101;
2010-06-05;2010149;964;
2010-06-04;2010148;278;
2010-06-03;2010147;006;
2010-06-02;2010146;814;
2010-06-01;2010145;934;
2010-05-31;2010144;866;
2010-05-30;2010143;370;
2010-05-29;2010142;261;
2010-05-28;2010141;831;
2010-05-27;2010140;634;
2010-05-26;2010139;045;
2010-05-25;2010138;728;
2010-05-24;2010137;776;
2010-05-23;2010136;926;
2010-05-22;2010135;409;
2010-05-21;2010134;358;
2010-05-20;2010133;343;
2010-05-19;2010132;545;
2010-05-18;2010131;336;
2010-05-17;2010130;395;
2010-05-16;2010129;101;
2010-05-15;2010128;913;
2010-05-14;2010127;277;
2010-05-13;2010126;483;
2010-05-12;2010125;488;
2010-05-11;2010124;473;
2010-05-10;2010123;261;
2010-05-09;2010122;832;
2010-05-08;2010121;829;
2010-05-07;2010120;219;
2010-05-06;2010119;332;
2010-05-05;2010118;968;
2010-05-04;2010117;565;
2010-05-03;2010116;503;
2010-05-02;2010115;221;
2010-05-01;2010114;130;
2010-04-30;2010113;342;
2010-04-29;2010112;377;
2010-04-28;2010111;871;
2010-04-27;2010110;813;
2010-04-26;2010109;776;
2010-04-25;2010108;130;
2010-04-24;2010107;053;
2010-04-23;2010106;697;
2010-04-22;2010105;284;
2010-04-21;2010104;244;
2010-04-20;2010103;812;
2010-04-19;2010102;888;
2010-04-18;2010101;143;
2010-04-17;2010100;718;
2010-04-16;2010099;168;
2010-04-15;2010098;936;
2010-04-14;2010097;146;
2010-04-13;2010096;059;
2010-04-12;2010095;470;
2010-04-11;2010094;958;
2010-04-10;2010093;974;
2010-04-09;2010092;305;
2010-04-08;2010091;070;
2010-04-07;2010090;590;
2010-04-06;2010089;241;
2010-04-05;2010088;608;
2010-04-04;2010087;814;
2010-04-03;2010086;968;
2010-04-02;2010085;296;
2010-04-01;2010084;922;
2010-03-31;2010083;468;
2010-03-30;2010082;508;
2010-03-29;2010081;598;
2010-03-28;2010080;264;
2010-03-27;2010079;957;
2010-03-26;2010078;049;
2010-03-25;2010077;992;
2010-03-24;2010076;271;
2010-03-23;2010075;854;
2010-03-22;2010074;349;
2010-03-21;2010073;555;
2010-03-20;2010072;970;
2010-03-19;2010071;578;
2010-03-18;2010070;669;
2010-03-17;2010069;851;
2010-03-16;2010068;597;
2010-03-15;2010067;588;
2010-03-14;2010066;360;
2010-03-13;2010065;208;
2010-03-12;2010064;268;
2010-03-11;2010063;844;
2010-03-10;2010062;146;
2010-03-09;2010061;609;
2010-03-08;2010060;570;
2010-03-07;2010059;627;
2010-03-06;2010058;411;
2010-03-05;2010057;374;
2010-03-04;2010056;534;
2010-03-03;2010055;230;
2010-03-02;2010054;796;
2010-03-01;2010053;548;
2010-02-28;2010052;204;
2010-02-27;2010051;734;
2010-02-26;2010050;735;
2010-02-25;2010049;259;
2010-02-24;2010048;121;
2010-02-23;2010047;400;
2010-02-22;2010046;961;
2010-02-21;2010045;368;
2010-02-20;2010044;415;
2010-02-12;2010043;408;
2010-02-11;2010042;601;
2010-02-10;2010041;236;
2010-02-09;2010040;401;
2010-02-08;2010039;511;
2010-02-07;2010038;596;
2010-02-06;2010037;778;
2010-02-05;2010036;568;
2010-02-04;2010035;349;
2010-02-03;2010034;569;
2010-02-02;2010033;668;
2010-02-01;2010032;093;
2010-01-31;2010031;015;
2010-01-30;2010030;802;
2010-01-29;2010029;550;
2010-01-28;2010028;894;
2010-01-27;2010027;500;
2010-01-26;2010026;685;
2010-01-25;2010025;746;
2010-01-24;2010024;837;
2010-01-23;2010023;451;
2010-01-22;2010022;570;
2010-01-21;2010021;084;
2010-01-20;2010020;170;
2010-01-19;2010019;184;
2010-01-18;2010018;436;
2010-01-17;2010017;383;
2010-01-16;2010016;108;
2010-01-15;2010015;956;
2010-01-14;2010014;394;
2010-01-13;2010013;937;
2010-01-12;2010012;080;
2010-01-11;2010011;420;
2010-01-10;2010010;929;
2010-01-09;2010009;037;
2010-01-08;2010008;645;
2010-01-07;2010007;425;
2010-01-06;2010006;527;
2010-01-05;2010005;387;
2010-01-04;2010004;232;
2010-01-03;2010003;915;
2010-01-02;2010002;981;
2010-01-01;2010001;327;
