2016-05-19;2016133;711;
2016-05-18;2016132;491;
2016-05-17;2016131;665;
2016-05-16;2016130;247;
2016-05-15;2016129;405;
2016-05-14;2016128;744;
2016-05-13;2016127;997;
2016-05-12;2016126;063;
2016-05-11;2016125;201;
2016-05-10;2016124;856;
2016-05-09;2016123;147;
2016-05-08;2016122;436;
2016-05-07;2016121;564;
2016-05-06;2016120;877;
2016-05-05;2016119;139;
2016-05-04;2016118;369;
2016-05-03;2016117;945;
2016-05-02;2016116;488;
2016-05-01;2016115;002;
2016-04-30;2016114;218;
2016-04-29;2016113;297;
2016-04-28;2016112;611;
2016-04-27;2016111;476;
2016-04-26;2016110;772;
2016-04-25;2016109;071;
2016-04-24;2016108;236;
2016-04-23;2016107;240;
2016-04-22;2016106;037;
2016-04-21;2016105;611;
2016-04-20;2016104;219;
2016-04-19;2016103;762;
2016-04-18;2016102;885;
2016-04-17;2016101;603;
2016-04-16;2016100;037;
2016-04-15;2016099;332;
2016-04-14;2016098;982;
2016-04-13;2016097;111;
2016-04-12;2016096;410;
2016-04-11;2016095;869;
2016-04-10;2016094;960;
2016-04-09;2016093;982;
2016-04-08;2016092;273;
2016-04-07;2016091;133;
2016-04-06;2016090;867;
2016-04-05;2016089;983;
2016-04-04;2016088;547;
2016-04-03;2016087;917;
2016-04-02;2016086;065;
2016-04-01;2016085;997;
2016-03-31;2016084;023;
2016-03-30;2016083;234;
2016-03-29;2016082;748;
2016-03-28;2016081;150;
2016-03-27;2016080;670;
2016-03-26;2016079;390;
2016-03-25;2016078;467;
2016-03-24;2016077;782;
2016-03-23;2016076;606;
2016-03-22;2016075;637;
2016-03-21;2016074;951;
2016-03-20;2016073;972;
2016-03-19;2016072;299;
2016-03-18;2016071;530;
2016-03-17;2016070;789;
2016-03-16;2016069;995;
2016-03-15;2016068;013;
2016-03-14;2016067;445;
2016-03-13;2016066;455;
2016-03-12;2016065;016;
2016-03-11;2016064;455;
2016-03-10;2016063;491;
2016-03-09;2016062;477;
2016-03-08;2016061;675;
2016-03-07;2016060;686;
2016-03-06;2016059;078;
2016-03-05;2016058;119;
2016-03-04;2016057;764;
2016-03-03;2016056;665;
2016-03-02;2016055;323;
2016-03-01;2016054;736;
2016-02-29;2016053;447;
2016-02-28;2016052;792;
2016-02-27;2016051;102;
2016-02-26;2016050;140;
2016-02-25;2016049;618;
2016-02-24;2016048;337;
2016-02-23;2016047;132;
2016-02-22;2016046;126;
2016-02-21;2016045;612;
2016-02-20;2016044;012;
2016-02-19;2016043;944;
2016-02-18;2016042;729;
2016-02-17;2016041;720;
2016-02-16;2016040;047;
2016-02-15;2016039;503;
2016-02-14;2016038;823;
2016-02-06;2016037;624;
2016-02-05;2016036;258;
2016-02-04;2016035;051;
2016-02-03;2016034;102;
2016-02-02;2016033;002;
2016-02-01;2016032;555;
2016-01-31;2016031;457;
2016-01-30;2016030;988;
2016-01-29;2016029;225;
2016-01-28;2016028;262;
2016-01-27;2016027;729;
2016-01-26;2016026;403;
2016-01-25;2016025;500;
2016-01-24;2016024;091;
2016-01-23;2016023;041;
2016-01-22;2016022;744;
2016-01-21;2016021;402;
2016-01-20;2016020;693;
2016-01-19;2016019;883;
2016-01-18;2016018;646;
2016-01-17;2016017;861;
2016-01-16;2016016;841;
2016-01-15;2016015;686;
2016-01-14;2016014;925;
2016-01-13;2016013;019;
2016-01-12;2016012;530;
2016-01-11;2016011;461;
2016-01-10;2016010;823;
2016-01-09;2016009;648;
2016-01-08;2016008;967;
2016-01-07;2016007;174;
2016-01-06;2016006;101;
2016-01-05;2016005;439;
2016-01-04;2016004;543;
2016-01-03;2016003;573;
2016-01-02;2016002;567;
2016-01-01;2016001;828;
