2011-12-31;2011358;725;
2011-12-30;2011357;239;
2011-12-29;2011356;470;
2011-12-28;2011355;518;
2011-12-27;2011354;301;
2011-12-26;2011353;068;
2011-12-25;2011352;142;
2011-12-24;2011351;300;
2011-12-23;2011350;927;
2011-12-22;2011349;000;
2011-12-21;2011348;227;
2011-12-20;2011347;290;
2011-12-19;2011346;494;
2011-12-18;2011345;296;
2011-12-17;2011344;360;
2011-12-16;2011343;961;
2011-12-15;2011342;204;
2011-12-14;2011341;874;
2011-12-13;2011340;973;
2011-12-12;2011339;514;
2011-12-11;2011338;888;
2011-12-10;2011337;387;
2011-12-09;2011336;747;
2011-12-08;2011335;436;
2011-12-07;2011334;803;
2011-12-06;2011333;352;
2011-12-05;2011332;897;
2011-12-04;2011331;943;
2011-12-03;2011330;888;
2011-12-02;2011329;648;
2011-12-01;2011328;811;
2011-11-30;2011327;465;
2011-11-29;2011326;092;
2011-11-28;2011325;039;
2011-11-27;2011324;156;
2011-11-26;2011323;472;
2011-11-25;2011322;368;
2011-11-24;2011321;365;
2011-11-23;2011320;870;
2011-11-22;2011319;356;
2011-11-21;2011318;413;
2011-11-20;2011317;492;
2011-11-19;2011316;538;
2011-11-18;2011315;374;
2011-11-17;2011314;783;
2011-11-16;2011313;466;
2011-11-15;2011312;365;
2011-11-14;2011311;094;
2011-11-13;2011310;825;
2011-11-12;2011309;773;
2011-11-11;2011308;669;
2011-11-10;2011307;990;
2011-11-09;2011306;626;
2011-11-08;2011305;116;
2011-11-07;2011304;322;
2011-11-06;2011303;107;
2011-11-05;2011302;496;
2011-11-04;2011301;641;
2011-11-03;2011300;822;
2011-11-02;2011299;006;
2011-11-01;2011298;099;
2011-10-31;2011297;458;
2011-10-30;2011296;833;
2011-10-29;2011295;329;
2011-10-28;2011294;959;
2011-10-27;2011293;256;
2011-10-26;2011292;393;
2011-10-25;2011291;093;
2011-10-24;2011290;604;
2011-10-23;2011289;504;
2011-10-22;2011288;629;
2011-10-21;2011287;672;
2011-10-20;2011286;231;
2011-10-19;2011285;264;
2011-10-18;2011284;205;
2011-10-17;2011283;905;
2011-10-16;2011282;893;
2011-10-15;2011281;214;
2011-10-14;2011280;875;
2011-10-13;2011279;382;
2011-10-12;2011278;951;
2011-10-11;2011277;324;
2011-10-10;2011276;880;
2011-10-09;2011275;059;
2011-10-08;2011274;359;
2011-10-07;2011273;832;
2011-10-06;2011272;946;
2011-10-05;2011271;014;
2011-10-04;2011270;155;
2011-10-03;2011269;876;
2011-10-02;2011268;378;
2011-10-01;2011267;786;
2011-09-30;2011266;498;
2011-09-29;2011265;498;
2011-09-28;2011264;379;
2011-09-27;2011263;503;
2011-09-26;2011262;925;
2011-09-25;2011261;587;
2011-09-24;2011260;653;
2011-09-23;2011259;867;
2011-09-22;2011258;370;
2011-09-21;2011257;161;
2011-09-20;2011256;985;
2011-09-19;2011255;546;
2011-09-18;2011254;853;
2011-09-17;2011253;610;
2011-09-16;2011252;432;
2011-09-15;2011251;431;
2011-09-14;2011250;343;
2011-09-13;2011249;756;
2011-09-12;2011248;442;
2011-09-11;2011247;430;
2011-09-10;2011246;014;
2011-09-09;2011245;310;
2011-09-08;2011244;962;
2011-09-07;2011243;721;
2011-09-06;2011242;967;
2011-09-05;2011241;648;
2011-09-04;2011240;086;
2011-09-03;2011239;882;
2011-09-02;2011238;013;
2011-09-01;2011237;372;
2011-08-31;2011236;737;
2011-08-30;2011235;304;
2011-08-29;2011234;093;
2011-08-28;2011233;561;
2011-08-27;2011232;923;
2011-08-26;2011231;853;
2011-08-25;2011230;874;
2011-08-24;2011229;105;
2011-08-23;2011228;324;
2011-08-22;2011227;821;
2011-08-21;2011226;632;
2011-08-20;2011225;886;
2011-08-19;2011224;478;
2011-08-18;2011223;677;
2011-08-17;2011222;435;
2011-08-16;2011221;369;
2011-08-15;2011220;604;
2011-08-14;2011219;547;
2011-08-13;2011218;905;
2011-08-12;2011217;607;
2011-08-11;2011216;506;
2011-08-10;2011215;797;
2011-08-09;2011214;254;
2011-08-08;2011213;806;
2011-08-07;2011212;331;
2011-08-06;2011211;326;
2011-08-05;2011210;976;
2011-08-04;2011209;281;
2011-08-03;2011208;615;
2011-08-02;2011207;648;
2011-08-01;2011206;852;
2011-07-31;2011205;675;
2011-07-30;2011204;587;
2011-07-29;2011203;583;
2011-07-28;2011202;633;
2011-07-27;2011201;679;
2011-07-26;2011200;769;
2011-07-25;2011199;004;
2011-07-24;2011198;668;
2011-07-23;2011197;318;
2011-07-22;2011196;708;
2011-07-21;2011195;861;
2011-07-20;2011194;889;
2011-07-19;2011193;700;
2011-07-18;2011192;812;
2011-07-17;2011191;419;
2011-07-16;2011190;125;
2011-07-15;2011189;003;
2011-07-14;2011188;768;
2011-07-13;2011187;812;
2011-07-12;2011186;775;
2011-07-11;2011185;457;
2011-07-10;2011184;039;
2011-07-09;2011183;793;
2011-07-08;2011182;262;
2011-07-07;2011181;599;
2011-07-06;2011180;553;
2011-07-05;2011179;123;
2011-07-04;2011178;190;
2011-07-03;2011177;843;
2011-07-02;2011176;572;
2011-07-01;2011175;909;
2011-06-30;2011174;310;
2011-06-29;2011173;917;
2011-06-28;2011172;266;
2011-06-27;2011171;991;
2011-06-26;2011170;353;
2011-06-25;2011169;520;
2011-06-24;2011168;297;
2011-06-23;2011167;462;
2011-06-22;2011166;826;
2011-06-21;2011165;578;
2011-06-20;2011164;689;
2011-06-19;2011163;378;
2011-06-18;2011162;239;
2011-06-17;2011161;815;
2011-06-16;2011160;713;
2011-06-15;2011159;896;
2011-06-14;2011158;104;
2011-06-13;2011157;419;
2011-06-12;2011156;241;
2011-06-11;2011155;652;
2011-06-10;2011154;765;
2011-06-09;2011153;629;
2011-06-08;2011152;974;
2011-06-07;2011151;985;
2011-06-06;2011150;865;
2011-06-05;2011149;884;
2011-06-04;2011148;589;
2011-06-03;2011147;887;
2011-06-02;2011146;379;
2011-06-01;2011145;107;
2011-05-31;2011144;124;
2011-05-30;2011143;052;
2011-05-29;2011142;889;
2011-05-28;2011141;639;
2011-05-27;2011140;807;
2011-05-26;2011139;538;
2011-05-25;2011138;907;
2011-05-24;2011137;243;
2011-05-23;2011136;396;
2011-05-22;2011135;437;
2011-05-21;2011134;419;
2011-05-20;2011133;487;
2011-05-19;2011132;652;
2011-05-18;2011131;233;
2011-05-17;2011130;059;
2011-05-16;2011129;420;
2011-05-15;2011128;733;
2011-05-14;2011127;543;
2011-05-13;2011126;299;
2011-05-12;2011125;327;
2011-05-11;2011124;774;
2011-05-10;2011123;535;
2011-05-09;2011122;033;
2011-05-08;2011121;649;
2011-05-07;2011120;983;
2011-05-06;2011119;295;
2011-05-05;2011118;075;
2011-05-04;2011117;704;
2011-05-03;2011116;740;
2011-05-02;2011115;375;
2011-05-01;2011114;398;
2011-04-30;2011113;733;
2011-04-29;2011112;098;
2011-04-28;2011111;252;
2011-04-27;2011110;351;
2011-04-26;2011109;222;
2011-04-25;2011108;330;
2011-04-24;2011107;924;
2011-04-23;2011106;650;
2011-04-22;2011105;700;
2011-04-21;2011104;589;
2011-04-20;2011103;472;
2011-04-19;2011102;909;
2011-04-18;2011101;275;
2011-04-17;2011100;232;
2011-04-16;2011099;829;
2011-04-15;2011098;187;
2011-04-14;2011097;679;
2011-04-13;2011096;097;
2011-04-12;2011095;844;
2011-04-11;2011094;159;
2011-04-10;2011093;500;
2011-04-09;2011092;749;
2011-04-08;2011091;222;
